road_sec_id,v_mean,ms_no,occupancy,delay_point,health_point,time,road
17,2.717432948,16813587600,0.145308763,2.812461154,89.89962588,12:06:00,路口8
17,3.737434217,16813587700,0.189533169,2.044898762,90.87284366,12:06:10,路口8
17,1.706869415,16813587800,0.170579852,4.477597722,85.29199649,12:06:20,路口8
17,0.250737527,16813587900,0.08213104,30.48077684,22.14039285,12:06:30,路口8
17,0,16813588000,0,0,100,12:06:40,路口8
17,11.7179085,16813588100,0.012635545,0.652221734,97.41366026,12:06:50,路口8
17,3.796778453,16813588200,0.189533169,2.012936677,90.94918822,12:07:00,路口8
17,0,16813588300,0.252710892,0,94.94578216,12:07:10,路口8
17,1.201682548,16813588400,0.120037674,6.35997803,81.6272005,12:07:20,路口8
17,12.28998817,16813588500,0.037906634,0.621861836,96.94981344,12:07:30,路口8
17,7.676975395,16813588600,0.138990991,0.995531991,94.27073169,12:07:40,路口8
17,3.808252946,16813588700,0.341159704,2.006871579,87.93113179,12:07:50,路口8
17,0.248543157,16813588800,0.24639312,30.74988944,18.18250142,12:08:00,路口8
17,1.914325839,16813588900,0.050542178,3.992358275,88.89340119,12:08:10,路口8
17,0,16813589000,0,0,100,12:08:20,路口8
17,4.645576063,16813589100,0.170579852,1.645151107,92.19679063,12:08:30,路口8
17,0.834187741,16813589200,0.265346437,9.161816009,71.73847998,12:08:40,路口8
17,0.91093614,16813589300,0.372748566,8.389912609,71.515591,12:08:50,路口8
17,6.094624314,16813589400,0.138990991,1.254002578,93.71949628,12:09:00,路口8
17,12.59676281,16813589500,0.113719901,0.606717354,95.45300282,12:09:10,路口8
17,0,16813589600,0,0,100,12:09:20,路口8
17,0,16813589700,0,0,100,12:09:30,路口8
17,0,16813589800,0,0,100,12:09:40,路口8
17,0,16813589900,0,0,100,12:09:50,路口8
17,0,16813590000,0,0,100,12:10:00,路口8
17,0,16813590100,0,0,100,12:10:10,路口8
17,7.427847125,16813590200,0.025271089,1.028921904,96.47660263,12:10:20,路口8
17,6.737915438,16813590300,0.050542178,1.134278795,95.74918452,12:10:30,路口8
17,7.925555869,16813590400,0.22112203,0.964307707,92.69125677,12:10:40,路口8
17,2.25206473,16813590500,0.30325307,3.393630078,85.31573951,12:10:50,路口8
17,3.649798171,16813590600,0.530692873,2.093999242,83.93215654,12:11:00,路口8
17,2.106752433,16813590700,0.473832922,3.627704178,81.32767596,12:11:10,路口8
17,1.20485243,16813590800,0.265346437,6.343245375,78.76266669,12:11:20,路口8
17,0,16813590900,0,0,100,12:11:30,路口8
17,6.409076775,16813591000,0.050542178,1.192476681,95.62342012,12:11:40,路口8
17,0.661187865,16813591100,0.126355446,11.55900616,68.53570441,12:11:50,路口8
17,1.606033492,16813591200,0.16426208,4.758726789,84.72157942,12:12:00,路口8
17,1.438537338,16813591300,0.16426208,5.312809337,83.34642282,12:12:10,路口8
17,2.833119082,16813591400,0.284299753,2.697618555,87.3999714,12:12:20,路口8
17,1.332388931,16813591500,0.644412775,5.736068819,72.69162913,12:12:30,路口8
17,0.0149746,16813591600,0.63177723,510.3758665,-1188.576109,12:12:40,路口8
17,0.059934927,16813591700,0.63177723,127.5162078,-231.4296601,12:12:50,路口8
17,2.857924043,16813591800,0.410655199,2.674204944,84.92990821,12:13:00,路口8
17,5.082400233,16813591900,0.018953317,1.503753001,95.55660715,12:13:10,路口8
17,6.923276,16813592000,0.037906634,1.103910144,96.0666954,12:13:20,路口8
17,1.552633275,16813592100,0.126355446,4.922395215,85.07374505,12:13:30,路口8
17,1.656544438,16813592200,0.132673218,4.613624862,85.71308081,12:13:40,路口8
17,10.05284754,16813592300,0.101084357,0.760249728,95.47451769,12:13:50,路口8
17,2.533393182,16813592400,0.126355446,3.016773969,89.77895257,12:14:00,路口8
17,0,16813592500,0.126355446,0,97.47289108,12:14:10,路口8
17,2.987419296,16813592600,0.170579852,2.55828655,90.01344143,12:14:20,路口8
17,0.359213324,16813592700,0.08213104,21.27614455,45.14546502,12:14:30,路口8
17,0,16813592800,0,0,100,12:14:40,路口8
17,0,16813592900,0,0,100,12:14:50,路口8
17,6.82713,16813593000,0.006317772,1.119456434,96.66537567,12:15:00,路口8
17,4.016105207,16813593100,0.341159704,1.903006572,88.17832317,12:15:10,路口8
17,1.804348384,16813593200,0.322206387,4.235697868,82.85836668,12:15:20,路口8
17,0,16813593300,0.126355446,0,97.47289108,12:15:30,路口8
17,3.530533864,16813593400,0.208486486,2.164736241,90.20659765,12:15:40,路口8
17,0.490148607,16813593500,0.252710892,15.5925662,55.93495776,12:15:50,路口8
17,0,16813593600,0.252710892,0,94.94578216,12:16:00,路口8
17,2.209328099,16813593700,0.094766584,3.459275518,89.32391983,12:16:10,路口8
17,4.139762395,16813593800,0.16426208,1.846162624,91.8509661,12:16:20,路口8
17,0.127333028,16813593900,0.252710892,60.0211489,-55.11473008,12:16:30,路口8
17,0,16813594000,0.252710892,0,94.94578216,12:16:40,路口8
17,0,16813594100,0.252710892,0,94.94578216,12:16:50,路口8
17,1.852162577,16813594200,0.284299753,4.126351918,83.88699538,12:17:00,路口8
17,5.669846119,16813594300,0.435926289,1.347950975,87.57140602,12:17:10,路口8
17,0.512690627,16813594400,0.537010645,14.90699109,51.96154793,12:17:20,路口8
17,0.010549878,16813594500,0.63177723,724.4325104,-1723.717454,12:17:30,路口8
17,0.287600379,16813594600,0.593870596,26.57393787,21.67048738,12:17:40,路口8
17,4.354908787,16813594700,0.195850941,1.754956298,91.4342959,12:17:50,路口8
17,0,16813594800,0,0,100,12:18:00,路口8
17,6.4230235,16813594900,0.012635545,1.18988738,96.38718925,12:18:10,路口8
17,2.992284584,16813595000,0.233757575,2.554126919,88.75999413,12:18:20,路口8
17,0.834133027,16813595100,0.176897624,9.162416975,73.50595709,12:18:30,路口8
17,6.307672342,16813595200,0.240075347,1.21164737,91.79091429,12:18:40,路口8
17,3.29117668,16813595300,0.410655199,2.322170867,85.78399824,12:18:50,路口8
17,0,16813595400,0.252710892,0,94.94578216,12:19:00,路口8
17,0,16813595500,0.265346437,0,94.69307127,12:19:10,路口8
17,0.540895336,16813595600,0.22112203,14.1296737,60.22092142,12:19:20,路口8
17,4.8988072,16813595700,0.012635545,1.560109286,95.55308746,12:19:30,路口8
17,0,16813595800,0,0,100,12:19:40,路口8
17,5.211047325,16813595900,0.126355446,1.466629283,93.49365503,12:19:50,路口8
17,1.797400394,16813596000,0.334841932,4.252071287,82.56513912,12:20:00,路口8
17,4.86804879,16813596100,0.233757575,1.569966722,91.10784877,12:20:10,路口8
17,4.500190745,16813596200,0.208486486,1.698300147,91.31450847,12:20:20,路口8
17,0.181360583,16813596300,0.252710892,42.14077005,-10.41702461,12:20:30,路口8
17,0,16813596400,0.252710892,0,94.94578216,12:20:40,路口8
17,0,16813596500,0.252710892,0,94.94578216,12:20:50,路口8
17,2.558179692,16813596600,0.069495495,2.987544084,90.9877391,12:21:00,路口8
17,0,16813596700,0,0,100,12:21:10,路口8
17,0,16813596800,0,0,100,12:21:20,路口8
17,3.752608217,16813596900,0.113719901,2.036630035,92.40887039,12:21:30,路口8
17,1.294481019,16813597000,0.113719901,5.904045322,82.88781981,12:21:40,路口8
17,9.1900951,16813597100,0.08213104,0.83162084,95.7269214,12:21:50,路口8
17,3.761554992,16813597200,0.16426208,2.031785955,91.40960022,12:22:00,路口8
17,0,16813597300,0.126355446,0,97.47289108,12:22:10,路口8
17,0,16813597400,0.126355446,0,97.47289108,12:22:20,路口8
17,2.744911,16813597500,0.138990991,2.784306888,90.09471831,12:22:30,路口8
17,6.5559061,16813597600,0.025271089,1.165769382,96.18680039,12:22:40,路口8
17,0,16813597700,0,0,100,12:22:50,路口8
17,5.000654963,16813597800,0.050542178,1.52833472,94.86828033,12:23:00,路口8
17,1.532664155,16813597900,0.126355446,4.986529227,84.91460816,12:23:10,路口8
17,1.479532428,16813598000,0.031588861,5.16560128,86.36544762,12:23:20,路口8
17,0,16813598100,0,0,100,12:23:30,路口8
17,9.819754617,16813598200,0.189533169,0.778295884,93.67441163,12:23:40,路口8
17,6.562378309,16813598300,0.429608516,1.164619631,88.1025379,12:23:50,路口8
17,0.507342403,16813598400,0.404337427,15.0641353,54.22247266,12:24:00,路口8
17,1.848907751,16813598500,0.360113021,4.13361597,82.35276519,12:24:10,路口8
17,0,16813598600,0.126355446,0,97.47289108,12:24:20,路口8
17,2.03894984,16813598700,0.189533169,3.748338706,86.71615287,12:24:30,路口8
17,0.158461498,16813598800,0.252710892,48.23048327,-25.6399337,12:24:40,路口8
17,0.625347336,16813598900,0.208486486,12.22148742,65.23903089,12:24:50,路口8
17,7.887483178,16813599000,0.056859951,0.968962397,95.967146,12:25:00,路口8
17,14.24231503,16813599100,0.107402129,0.536617438,95.65587492,12:25:10,路口8
17,7.9808937,16813599200,0.063177723,0.957621401,95.86353842,12:25:20,路口8
17,6.90232575,16813599300,0.037906634,1.107260781,96.05957583,12:25:30,路口8
17,2.282000733,16813599400,0.113719901,3.349111371,89.2159035,12:25:40,路口8
17,0,16813599500,0,0,100,12:25:50,路口8
17,0,16813599600,0,0,100,12:26:00,路口8
17,0,16813599700,0,0,100,12:26:10,路口8
17,0,16813599800,0,0,100,12:26:20,路口8
17,10.63776086,16813599900,0.044224406,0.71844768,96.68112703,12:26:30,路口8
17,6.356780335,16813600000,0.145308763,1.202287039,93.70670033,12:26:40,路口8
17,4.083804858,16813600100,0.30325307,1.871459306,89.01126204,12:26:50,路口8
17,1.099033137,16813600200,0.32852416,6.953998332,75.97857899,12:27:00,路口8
17,0,16813600300,0.379066338,0,92.41867324,12:27:10,路口8
17,1.487303421,16813600400,0.277981981,5.138611593,81.50459319,12:27:20,路口8
17,0,16813600500,0,0,100,12:27:30,路口8
17,0,16813600600,0,0,100,12:27:40,路口8
17,0,16813600700,0,0,100,12:27:50,路口8
17,9.845601333,16813600800,0.018953317,0.776252699,97.08956584,12:28:00,路口8
17,8.785387855,16813600900,0.069495495,0.869930244,95.90814121,12:28:10,路口8
17,3.587621069,16813601000,0.16426208,2.130290367,91.17377522,12:28:20,路口8
17,3.543836435,16813601100,0.195850941,2.156610426,90.47882492,12:28:30,路口8
17,0.515495912,16813601200,0.252710892,14.82586849,57.85018119,12:28:40,路口8
17,0.159586562,16813601300,0.259028664,47.89046477,-24.9163104,12:28:50,路口8
17,3.650471014,16813601400,0.044224406,2.093613283,93.66245041,12:29:00,路口8
17,0,16813601500,0,0,100,12:29:10,路口8
17,0,16813601600,0,0,100,12:29:20,路口8
17,0,16813601700,0,0,100,12:29:30,路口8
17,0,16813601800,0,0,100,12:29:40,路口8
17,13.26792867,16813601900,0.037906634,0.576026205,97.00572609,12:29:50,路口8
17,4.032850853,16813602000,0.094766584,1.895104699,93.12493551,12:30:00,路口8
17,4.134736472,16813602100,0.157944307,1.848406702,91.97201291,12:30:10,路口8
17,0,16813602200,0.126355446,0,97.47289108,12:30:20,路口8
17,0.393962667,16813602300,0.120037674,19.39948946,49.07688511,12:30:30,路口8
17,0,16813602400,0,0,100,12:30:40,路口8
17,0,16813602500,0,0,100,12:30:50,路口8
17,5.92533425,16813602600,0.037906634,1.289830123,95.66177196,12:31:00,路口8
17,2.566627619,16813602700,0.265346437,2.977710732,87.09479678,12:31:10,路口8
17,3.062563369,16813602800,0.195850941,2.495515581,89.66043842,12:31:20,路口8
17,8.919484238,16813602900,0.16426208,0.856851629,94.03746028,12:31:30,路口8
17,2.012315222,16813603000,0.309570843,3.797950996,84.19296674,12:31:40,路口8
17,0.563681881,16813603100,0.568599507,13.55848905,54.69796633,12:31:50,路口8
17,0,16813603200,0.63177723,0,87.3644554,12:32:00,路口8
17,1.394576446,16813603300,0.505421784,5.480283728,76.10718042,12:32:10,路口8
17,5.257973907,16813603400,0.170579852,1.45353985,92.6390749,12:32:20,路口8
17,0,16813603500,0,0,100,12:32:30,路口8
17,3.09533325,16813603600,0.101084357,2.469095889,91.61985315,12:32:40,路口8
17,5.081449134,16813603700,0.202168714,1.50403446,91.89165263,12:32:50,路口8
17,10.51396833,16813603800,0.113719901,0.726906755,95.27749698,12:33:00,路口8
17,6.209789778,16813603900,0.056859951,1.230746109,95.41334833,12:33:10,路口8
17,6.105526775,16813604000,0.025271089,1.251763343,95.99883825,12:33:20,路口8
17,0,16813604100,0,0,100,12:33:30,路口8
17,0,16813604200,0,0,100,12:33:40,路口8
17,0,16813604300,0,0,100,12:33:50,路口8
17,0,16813604400,0,0,100,12:34:00,路口8
17,0,16813604500,0,0,100,12:34:10,路口8
17,0,16813604600,0,0,100,12:34:20,路口8
17,8.824057444,16813604700,0.056859951,0.866117957,96.16806265,12:34:30,路口8
17,7.59819245,16813604800,0.126355446,1.005854307,94.50236376,12:34:40,路口8
17,4.46506755,16813604900,0.189533169,1.711659346,91.6622842,12:34:50,路口8
17,0.600513619,16813605000,0.132673218,12.72689638,65.49326387,12:35:00,路口8
17,0,16813605100,0.126355446,0,97.47289108,12:35:10,路口8
17,0.979792736,16813605200,0.056859951,7.800297274,79.30327024,12:35:20,路口8
17,0,16813605300,0,0,100,12:35:30,路口8
17,0,16813605400,0,0,100,12:35:40,路口8
17,0,16813605500,0,0,100,12:35:50,路口8
17,5.394356167,16813605600,0.037906634,1.416790877,95.37622876,12:36:00,路口8
17,9.866327567,16813605700,0.075813268,0.774622021,95.95519994,12:36:10,路口8
17,14.6124598,16813605800,0.031588861,0.523024508,97.18391391,12:36:20,路口8
17,15.1271474,16813605900,0.031588861,0.505229069,97.19752125,12:36:30,路口8
17,0,16813606000,0,0,100,12:36:40,路口8
17,0,16813606100,0,0,100,12:36:50,路口8
17,9.245299143,16813606200,0.044224406,0.826655199,96.49415593,12:37:00,路口8
17,8.51355475,16813606300,0.012635545,0.897706637,96.99220923,12:37:10,路口8
17,0,16813606400,0,0,100,12:37:20,路口8
17,4.842655137,16813606500,0.050542178,1.578199229,94.75309905,12:37:30,路口8
17,4.352234003,16813606600,0.22112203,1.756034855,90.92633821,12:37:40,路口8
17,6.694734013,16813606700,0.050542178,1.14159496,95.73348499,12:37:50,路口8
17,9.91963225,16813606800,0.050542178,0.77045947,96.46782982,12:38:00,路口8
17,0,16813606900,0,0,100,12:38:10,路口8
17,10.20994025,16813607000,0.050542178,0.748552334,96.50517918,12:38:20,路口8
17,0,16813607100,0,0,100,12:38:30,路口8
17,0,16813607200,0,0,100,12:38:40,路口8
17,0,16813607300,0,0,100,12:38:50,路口8
17,0,16813607400,0,0,100,12:39:00,路口8
17,8.88796325,16813607500,0.025271089,0.859890437,96.81157433,12:39:10,路口8
17,12.55991978,16813607600,0.056859951,0.608497087,96.58796308,12:39:20,路口8
17,14.62656372,16813607700,0.101084357,0.522520173,95.79441861,12:39:30,路口8
17,13.848364,16813607800,0.006317772,0.551882851,97.66303559,12:39:40,路口8
17,0,16813607900,0,0,100,12:39:50,路口8
17,0,16813608000,0,0,100,12:40:00,路口8
17,3.888591125,16813608100,0.101084357,1.965409671,92.83147322,12:40:10,路口8
17,0.288005278,16813608200,0.126355446,26.53657832,31.11416495,12:40:20,路口8
17,2.477618506,16813608300,0.322206387,3.084685792,85.69550066,12:40:30,路口8
17,0.994352749,16813608400,0.435926289,7.686079824,72.0066135,12:40:40,路口8
17,0.725302832,16813608500,0.530692873,10.53721875,62.9995775,12:40:50,路口8
17,2.329896578,16813608600,0.290617526,3.280263458,85.84719705,12:41:00,路口8
17,2.342634553,16813608700,0.296935298,3.262427165,85.76466805,12:41:10,路口8
17,1.545551761,16813608800,0.290617526,4.94494898,81.73254393,12:41:20,路口8
17,0,16813608900,0.252710892,0,94.94578216,12:41:30,路口8
17,0.398129694,16813609000,0.233757575,19.19644459,47.30984923,12:41:40,路口8
17,4.0666732,16813609100,0.012635545,1.879343195,94.80493073,12:41:50,路口8
17,0,16813609200,0,0,100,12:42:00,路口8
17,0,16813609300,0,0,100,12:42:10,路口8
17,0,16813609400,0,0,100,12:42:20,路口8
17,17.8247912,16813609500,0.031588861,0.428766571,97.22681887,12:42:30,路口8
17,14.3146342,16813609600,0.031588861,0.533906385,97.17457875,12:42:40,路口8
17,10.11347493,16813609700,0.044224406,0.755692248,96.61947276,12:42:50,路口8
17,7.505713,16813609800,0.025271089,1.018247647,96.49861632,12:43:00,路口8
17,2.030040265,16813609900,0.126355446,3.764789662,87.93911451,12:43:10,路口8
17,3.416222084,16813610000,0.113719901,2.237171476,91.92769996,12:43:20,路口8
17,0.56690255,16813610100,0.138990991,13.48146097,63.4825136,12:43:30,路口8
17,0,16813610200,0.126355446,0,97.47289108,12:43:40,路口8
17,0.742364271,16813610300,0.151626535,10.29504639,71.18531147,12:43:50,路口8
17,0.702937146,16813610400,0.24639312,10.87248646,67.84874523,12:44:00,路口8
17,4.153371365,16813610500,0.113719901,1.840113472,92.87611601,12:44:10,路口8
17,9.003579043,16813610600,0.132673218,0.848848504,94.68419963,12:44:20,路口8
17,1.924057587,16813610700,0.214804258,3.972165208,85.65805836,12:44:30,路口8
17,0,16813610800,0.252710892,0,94.94578216,12:44:40,路口8
17,0.18411294,16813610900,0.202168714,41.51079559,-7.831410011,12:44:50,路口8
17,2.84834506,16813611000,0.031588861,2.683198293,92.48932633,12:45:00,路口8
17,0,16813611100,0,0,100,12:45:10,路口8
17,0,16813611200,0,0,100,12:45:20,路口8
17,0,16813611300,0,0,100,12:45:30,路口8
17,9.74078225,16813611400,0.126355446,0.784605836,94.92692955,12:45:40,路口8
17,8.385025531,16813611500,0.08213104,0.911467064,95.57561001,12:45:50,路口8
17,3.808317672,16813611600,0.265346437,2.006837471,89.44747853,12:46:00,路口8
17,0.478032229,16813611700,0.30325307,15.98778103,53.93680409,12:46:10,路口8
17,0.179206696,16813611800,0.372748566,42.64726035,-14.0838746,12:46:20,路口8
17,1.200482976,16813611900,0.277981981,6.366333182,78.45249844,12:46:30,路口8
17,1.911466337,16813612000,0.195850941,3.998330735,85.97246636,12:46:40,路口8
17,0,16813612100,0.126355446,0,97.47289108,12:46:50,路口8
17,0,16813612200,0.126355446,0,97.47289108,12:47:00,路口8
17,1.134715906,16813612300,0.227439803,6.735319886,78.54482127,12:47:10,路口8
17,1.080318678,16813612400,0.22112203,7.07446308,77.82658257,12:47:20,路口8
17,6.272884891,16813612500,0.069495495,1.218366786,95.18780004,12:47:30,路口8
17,0.68585259,16813612600,0.126355446,11.14331959,69.57344094,12:47:40,路口8
17,0,16813612700,0.126355446,0,97.47289108,12:47:50,路口8
17,2.93489575,16813612800,0.176897624,2.604070214,89.77577823,12:48:00,路口8
17,1.286164572,16813612900,0.037906634,5.942221371,84.30914402,12:48:10,路口8
17,7.254644475,16813613000,0.050542178,1.053487132,95.92015993,12:48:20,路口8
17,2.221431523,16813613100,0.271664209,3.440427726,85.83236062,12:48:30,路口8
17,0.818511743,16813613200,0.353795249,9.337281561,69.53178042,12:48:40,路口8
17,0.877120669,16813613300,0.442244061,8.713367351,69.31907316,12:48:50,路口8
17,1.880439985,16813613400,0.32852416,4.064301263,83.15593725,12:49:00,路口8
17,3.192418547,16813613500,0.334841932,2.394007706,87.12659698,12:49:10,路口8
17,1.828292351,16813613600,0.296935298,4.180225662,83.50103234,12:49:20,路口8
17,0,16813613700,0.252710892,0,94.94578216,12:49:30,路口8
17,0.130845953,16813613800,0.240075347,58.40971325,-50.83364083,12:49:40,路口8
17,4.219932625,16813613900,0.025271089,1.811089248,94.71365914,12:49:50,路口8
17,0,16813614000,0,0,100,12:50:00,路口8
17,4.139570729,16813614100,0.088448812,1.846248103,93.36702926,12:50:10,路口8
17,0.920607137,16813614200,0.151626535,8.301776396,76.15779188,12:50:20,路口8
17,1.424385791,16813614300,0.271664209,5.365593124,81.06726987,12:50:30,路口8
17,4.650550992,16813614400,0.309570843,1.643391206,89.42107207,12:50:40,路口8
17,11.63588877,16813614500,0.069495495,0.656819153,96.26988889,12:50:50,路口8
17,0,16813614600,0,0,100,12:51:00,路口8
17,0,16813614700,0,0,100,12:51:10,路口8
17,0,16813614800,0,0,100,12:51:20,路口8
17,0,16813614900,0,0,100,12:51:30,路口8
17,0,16813615000,0,0,100,12:51:40,路口8
17,5.086968625,16813615100,0.025271089,1.502402544,95.43335374,12:51:50,路口8
17,3.545768481,16813615200,0.16426208,2.155435315,91.11342401,12:52:00,路口8
17,7.537063889,16813615300,0.120037674,1.014012182,94.61199224,12:52:10,路口8
17,4.649001683,16813615400,0.170579852,1.643938876,92.19961567,12:52:20,路口8
17,0,16813615500,0.126355446,0,97.47289108,12:52:30,路口8
17,0,16813615600,0.126355446,0,97.47289108,12:52:40,路口8
17,2.066979726,16813615700,0.22112203,3.697508257,86.20976996,12:52:50,路口8
17,0.422936212,16813615800,0.151626535,18.07051366,51.76580898,12:53:00,路口8
17,0,16813615900,0.126355446,0,97.47289108,12:53:10,路口8
17,2.245371573,16813616000,0.252710892,3.403746043,86.30169476,12:53:20,路口8
17,0.687397226,16813616100,0.379066338,11.11827967,64.58173024,12:53:30,路口8
17,1.107228953,16813616200,0.429608516,6.902524167,74.08508552,12:53:40,路口8
17,4.00388698,16813616300,0.379066338,1.908813771,87.4064056,12:53:50,路口8
17,4.761537003,16813616400,0.284299753,1.605085627,90.01559864,12:54:00,路口8
17,0.647136959,16813616500,0.252710892,11.8099801,65.3820037,12:54:10,路口8
17,0,16813616600,0.24639312,0,95.07213761,12:54:20,路口8
17,0.867105961,16813616700,0.145308763,8.814003073,75.0067907,12:54:30,路口8
17,0,16813616800,0,0,100,12:54:40,路口8
17,0,16813616900,0,0,100,12:54:50,路口8
17,4.112364829,16813617000,0.088448812,1.858462204,93.33812636,12:55:00,路口8
17,1.009075199,16813617100,0.126355446,7.573939599,78.47749757,12:55:10,路口8
17,0,16813617200,0,0,100,12:55:20,路口8
17,0,16813617300,0,0,100,12:55:30,路口8
17,12.02106186,16813617400,0.044224406,0.635773669,96.80481399,12:55:40,路口8
17,12.529355,16813617500,0.006317772,0.609981488,97.59692953,12:55:50,路口8
17,10.90190152,16813617600,0.101084357,0.70104051,95.5715975,12:56:00,路口8
17,2.54946902,16813617700,0.126355446,2.99775151,89.82554416,12:56:10,路口8
17,0.038300307,16813617800,0.126355446,199.5460403,-401.3945077,12:56:20,路口8
17,0,16813617900,0.126355446,0,97.47289108,12:56:30,路口8
17,2.608338929,16813618000,0.265346437,2.930092604,87.21133942,12:56:40,路口8
17,1.05356374,16813618100,0.46751515,7.254116968,72.45119075,12:56:50,路口8
17,6.615713516,16813618200,0.32852416,1.155230586,90.14449753,12:57:00,路口8
17,12.4833741,16813618300,0.063177723,0.612228276,96.4568724,12:57:10,路口8
17,7.71714247,16813618400,0.063177723,0.990350332,95.79754116,12:57:20,路口8
17,7.294123937,16813618500,0.050542178,1.047785131,95.93204617,12:57:30,路口8
17,0.877785865,16813618600,0.107402129,8.706764265,76.0323796,12:57:40,路口8
17,0,16813618700,0,0,100,12:57:50,路口8
17,0,16813618800,0,0,100,12:58:00,路口8
17,3.896305706,16813618900,0.113719901,1.961518213,92.5880281,12:58:10,路口8
17,0,16813619000,0.126355446,0,97.47289108,12:58:20,路口8
17,3.204364485,16813619100,0.252710892,2.385082796,88.7908133,12:58:30,路口8
17,2.039590438,16813619200,0.360113021,3.747161421,83.3074606,12:58:40,路口8
17,0.641152477,16813619300,0.461197378,11.9202138,60.93704878,12:58:50,路口8
17,1.024262861,16813619400,0.568599507,7.461634014,69.91246905,12:59:00,路口8
17,0.008138514,16813619500,0.63177723,939.0749933,-2260.323516,12:59:10,路口8
17,1.885559384,16813619600,0.486468467,4.053266457,80.02433095,12:59:20,路口8
17,6.3870338,16813619700,0.044224406,1.196592165,95.74080944,12:59:30,路口8
17,0,16813619800,0,0,100,12:59:40,路口8
17,3.65090345,16813619900,0.126355446,2.093365302,92.02042362,12:59:50,路口8
1796,0.79928665,16813589545,0.529985121,1.626995694,85.28485115,12:09:14,
1796,0,16813589645,0,0,100,12:09:24,
1796,0,16813589745,0,0,100,12:09:34,
1796,0,16813589845,0,0,100,12:09:44,
1796,0,16813589945,0,0,100,12:09:54,
1796,0,16813590045,0,0,100,12:10:04,
1796,0,16813590145,0,0,100,12:10:14,
1796,0,16813590245,0,0,100,12:10:24,
1796,0,16813590345,0,0,100,12:10:34,
1796,0,16813590445,0,0,100,12:10:44,
1796,0,16813590545,0,0,100,12:10:54,
1796,0,16813590645,0,0,100,12:11:04,
1796,0,16813590745,0,0,100,12:11:14,
1796,0,16813590845,0,0,100,12:11:24,
1796,0,16813590945,0,0,100,12:11:34,
1796,0,16813591045,0,0,100,12:11:44,
1796,0,16813591145,0,0,100,12:11:54,
1796,0,16813591245,0,0,100,12:12:04,
1796,0,16813591345,0,0,100,12:12:14,
1796,0,16813591445,0,0,100,12:12:24,
1796,0,16813591545,0,0,100,12:12:34,
1796,0,16813591645,0,0,100,12:12:44,
1796,0,16813591745,0,0,100,12:12:54,
1796,0,16813591845,0,0,100,12:13:04,
1796,0,16813591945,0,0,100,12:13:14,
1796,0,16813592045,0,0,100,12:13:24,
1796,0,16813592145,0,0,100,12:13:34,
1796,0,16813592245,0,0,100,12:13:44,
1796,0,16813592345,0,0,100,12:13:54,
1796,0,16813592445,0,0,100,12:14:04,
1796,0,16813592545,0,0,100,12:14:14,
1796,0,16813592645,0,0,100,12:14:24,
1796,0,16813592745,0,0,100,12:14:34,
1796,0,16813592845,0,0,100,12:14:44,
1796,0,16813592945,0,0,100,12:14:54,
1796,0,16813593045,0,0,100,12:15:04,
1796,0,16813593145,0,0,100,12:15:14,
1796,0,16813593245,0,0,100,12:15:24,
1796,0,16813593345,0,0,100,12:15:34,
1796,0,16813593445,0,0,100,12:15:44,
1796,0,16813593545,0,0,100,12:15:54,
1796,0,16813593645,0,0,100,12:16:04,
1796,0,16813593745,0,0,100,12:16:14,
1796,0,16813593845,0,0,100,12:16:24,
1796,0,16813593945,0,0,100,12:16:34,
1796,0,16813594045,0,0,100,12:16:44,
1796,0,16813594145,0,0,100,12:16:54,
1796,0,16813594245,0,0,100,12:17:04,
1796,0,16813594345,0,0,100,12:17:14,
1796,0,16813594445,0,0,100,12:17:24,
1796,0,16813594545,0,0,100,12:17:34,
1796,0,16813594645,0,0,100,12:17:44,
1796,0,16813594745,0,0,100,12:17:54,
1796,1.181827275,16813594845,0.423988097,1.100360404,88.69842742,12:18:04,
1796,0,16813594945,0,0,100,12:18:14,
1796,0,16813595045,0,0,100,12:18:24,
1796,0,16813595145,0,0,100,12:18:34,
1796,0,16813595245,0,0,100,12:18:44,
1796,0,16813595345,0,0,100,12:18:54,
1796,0,16813595445,0,0,100,12:19:04,
1796,0,16813595545,0,0,100,12:19:14,
1796,0,16813595645,0,0,100,12:19:24,
1796,0,16813595745,0,0,100,12:19:34,
1796,0,16813595845,0,0,100,12:19:44,
1796,0,16813595945,0,0,100,12:19:54,
1796,0,16813596045,0,0,100,12:20:04,
1796,0,16813596145,0,0,100,12:20:14,
1796,0,16813596245,0,0,100,12:20:24,
1796,0,16813596345,0,0,100,12:20:34,
1796,0,16813596445,0,0,100,12:20:44,
1796,0,16813596545,0,0,100,12:20:54,
1796,0.78334066,16813596645,0.529985121,1.660115457,85.2030085,12:21:04,
1796,0,16813596745,0.052998512,0,98.94002976,12:21:14,
1796,0,16813596845,0,0,100,12:21:24,
1796,0,16813596945,0,0,100,12:21:34,
1796,0,16813597045,0,0,100,12:21:44,
1796,0,16813597145,0,0,100,12:21:54,
1796,0,16813597245,0,0,100,12:22:04,
1796,0,16813597345,0,0,100,12:22:14,
1796,0,16813597445,0,0,100,12:22:24,
1796,0,16813597545,0,0,100,12:22:34,
1796,0,16813597645,0,0,100,12:22:44,
1796,0,16813597745,0,0,100,12:22:54,
1796,0.457944276,16813597845,0.529985121,2.839725281,82.27350773,12:23:04,
